areaCode,areaName,areaType,date,cumAdmissions,hospitalCases
E40000009,North East and Yorkshire,nhsRegion,2021-02-01,55460,3496
E40000009,North East and Yorkshire,nhsRegion,2021-01-31,55126,3506
E40000009,North East and Yorkshire,nhsRegion,2021-01-30,54860,3484
E40000009,North East and Yorkshire,nhsRegion,2021-01-29,54548,3521
E40000009,North East and Yorkshire,nhsRegion,2021-01-28,54194,3593
E40000009,North East and Yorkshire,nhsRegion,2021-01-27,53839,3654
E40000009,North East and Yorkshire,nhsRegion,2021-01-26,53479,3841
E40000009,North East and Yorkshire,nhsRegion,2021-01-25,53099,3891
E40000009,North East and Yorkshire,nhsRegion,2021-01-24,52754,3732
E40000009,North East and Yorkshire,nhsRegion,2021-01-23,52338,3732
E40000009,North East and Yorkshire,nhsRegion,2021-01-22,51978,3793
E40000009,North East and Yorkshire,nhsRegion,2021-01-21,51614,3814
E40000009,North East and Yorkshire,nhsRegion,2021-01-20,51183,3818
E40000009,North East and Yorkshire,nhsRegion,2021-01-19,50711,3830
E40000009,North East and Yorkshire,nhsRegion,2021-01-18,50219,3796
E40000009,North East and Yorkshire,nhsRegion,2021-01-17,49757,3604
E40000009,North East and Yorkshire,nhsRegion,2021-01-16,49312,3567
E40000009,North East and Yorkshire,nhsRegion,2021-01-15,48848,3584
E40000009,North East and Yorkshire,nhsRegion,2021-01-14,48432,3455
E40000009,North East and Yorkshire,nhsRegion,2021-01-13,48016,3476
E40000009,North East and Yorkshire,nhsRegion,2021-01-12,47623,3429
E40000009,North East and Yorkshire,nhsRegion,2021-01-11,47160,3392
E40000009,North East and Yorkshire,nhsRegion,2021-01-10,46694,3228
E40000009,North East and Yorkshire,nhsRegion,2021-01-09,46248,2917
E40000009,North East and Yorkshire,nhsRegion,2021-01-08,45841,3217
E40000009,North East and Yorkshire,nhsRegion,2021-01-07,45471,2923
E40000009,North East and Yorkshire,nhsRegion,2021-01-06,45018,2865
E40000009,North East and Yorkshire,nhsRegion,2021-01-05,44619,2860
E40000009,North East and Yorkshire,nhsRegion,2021-01-04,44241,2828
E40000009,North East and Yorkshire,nhsRegion,2021-01-03,43853,2710
E40000009,North East and Yorkshire,nhsRegion,2021-01-02,43518,2624
E40000009,North East and Yorkshire,nhsRegion,2021-01-01,43206,2532
E40000009,North East and Yorkshire,nhsRegion,2020-12-31,42868,2562
E40000009,North East and Yorkshire,nhsRegion,2020-12-30,42568,2573
E40000009,North East and Yorkshire,nhsRegion,2020-12-29,42257,2528
E40000009,North East and Yorkshire,nhsRegion,2020-12-28,41894,2437
E40000009,North East and Yorkshire,nhsRegion,2020-12-27,41585,2328
E40000009,North East and Yorkshire,nhsRegion,2020-12-26,41287,2257
E40000009,North East and Yorkshire,nhsRegion,2020-12-25,41005,2233
E40000009,North East and Yorkshire,nhsRegion,2020-12-24,40771,2359
E40000009,North East and Yorkshire,nhsRegion,2020-12-23,40579,2457
E40000009,North East and Yorkshire,nhsRegion,2020-12-22,40329,2496
E40000009,North East and Yorkshire,nhsRegion,2020-12-21,40035,2530
E40000009,North East and Yorkshire,nhsRegion,2020-12-20,39763,2464
E40000009,North East and Yorkshire,nhsRegion,2020-12-19,39507,2413
E40000009,North East and Yorkshire,nhsRegion,2020-12-18,39259,2396
E40000009,North East and Yorkshire,nhsRegion,2020-12-17,39029,2494
E40000009,North East and Yorkshire,nhsRegion,2020-12-16,38798,2505
E40000009,North East and Yorkshire,nhsRegion,2020-12-15,38538,2482
E40000009,North East and Yorkshire,nhsRegion,2020-12-14,38267,2483
E40000009,North East and Yorkshire,nhsRegion,2020-12-13,37966,2353
E40000009,North East and Yorkshire,nhsRegion,2020-12-12,37710,2309
E40000009,North East and Yorkshire,nhsRegion,2020-12-11,37461,2386
E40000009,North East and Yorkshire,nhsRegion,2020-12-10,37223,2442
E40000009,North East and Yorkshire,nhsRegion,2020-12-09,37009,2526
E40000009,North East and Yorkshire,nhsRegion,2020-12-08,36761,2566
E40000009,North East and Yorkshire,nhsRegion,2020-12-07,36513,2617
E40000009,North East and Yorkshire,nhsRegion,2020-12-06,36257,2545
E40000009,North East and Yorkshire,nhsRegion,2020-12-05,36031,2498
E40000009,North East and Yorkshire,nhsRegion,2020-12-04,35792,2590
E40000009,North East and Yorkshire,nhsRegion,2020-12-03,35594,2551
E40000009,North East and Yorkshire,nhsRegion,2020-12-02,35348,2732
E40000009,North East and Yorkshire,nhsRegion,2020-12-01,35117,2814
E40000009,North East and Yorkshire,nhsRegion,2020-11-30,34876,2876
E40000009,North East and Yorkshire,nhsRegion,2020-11-29,34634,2862
E40000009,North East and Yorkshire,nhsRegion,2020-11-28,34388,2859
E40000009,North East and Yorkshire,nhsRegion,2020-11-27,34168,2932
E40000009,North East and Yorkshire,nhsRegion,2020-11-26,33932,3030
E40000009,North East and Yorkshire,nhsRegion,2020-11-25,33669,3137
E40000009,North East and Yorkshire,nhsRegion,2020-11-24,33405,3245
E40000009,North East and Yorkshire,nhsRegion,2020-11-23,33130,3437
E40000009,North East and Yorkshire,nhsRegion,2020-11-22,32821,3353
E40000009,North East and Yorkshire,nhsRegion,2020-11-21,32546,3270
E40000009,North East and Yorkshire,nhsRegion,2020-11-20,32266,3297
E40000009,North East and Yorkshire,nhsRegion,2020-11-19,31916,3342
E40000009,North East and Yorkshire,nhsRegion,2020-11-18,31571,3417
E40000009,North East and Yorkshire,nhsRegion,2020-11-17,31209,3472
E40000009,North East and Yorkshire,nhsRegion,2020-11-16,30874,3473
E40000009,North East and Yorkshire,nhsRegion,2020-11-15,30472,3327
E40000009,North East and Yorkshire,nhsRegion,2020-11-14,30096,3109
E40000009,North East and Yorkshire,nhsRegion,2020-11-13,29741,3268
E40000009,North East and Yorkshire,nhsRegion,2020-11-12,29360,3228
E40000009,North East and Yorkshire,nhsRegion,2020-11-11,28998,3141
E40000009,North East and Yorkshire,nhsRegion,2020-11-10,28558,2946
E40000009,North East and Yorkshire,nhsRegion,2020-11-09,28094,3057
E40000009,North East and Yorkshire,nhsRegion,2020-11-08,27687,2934
E40000009,North East and Yorkshire,nhsRegion,2020-11-07,27327,3012
E40000009,North East and Yorkshire,nhsRegion,2020-11-06,26990,2798
E40000009,North East and Yorkshire,nhsRegion,2020-11-05,26666,2802
E40000009,North East and Yorkshire,nhsRegion,2020-11-04,26321,2732
E40000009,North East and Yorkshire,nhsRegion,2020-11-03,25970,2721
E40000009,North East and Yorkshire,nhsRegion,2020-11-02,25608,2624
E40000009,North East and Yorkshire,nhsRegion,2020-11-01,25246,2209
E40000009,North East and Yorkshire,nhsRegion,2020-10-31,24898,2482
E40000009,North East and Yorkshire,nhsRegion,2020-10-30,24573,2299
E40000009,North East and Yorkshire,nhsRegion,2020-10-29,24311,2216
E40000009,North East and Yorkshire,nhsRegion,2020-10-28,23974,2204
E40000009,North East and Yorkshire,nhsRegion,2020-10-27,23617,2116
E40000009,North East and Yorkshire,nhsRegion,2020-10-26,23316,2004
E40000009,North East and Yorkshire,nhsRegion,2020-10-25,22993,1851
E40000009,North East and Yorkshire,nhsRegion,2020-10-24,22673,1730
E40000009,North East and Yorkshire,nhsRegion,2020-10-23,22396,1638
E40000009,North East and Yorkshire,nhsRegion,2020-10-22,22142,1574
E40000009,North East and Yorkshire,nhsRegion,2020-10-21,21900,1496
E40000009,North East and Yorkshire,nhsRegion,2020-10-20,21629,1436
E40000009,North East and Yorkshire,nhsRegion,2020-10-19,21355,1362
E40000009,North East and Yorkshire,nhsRegion,2020-10-18,21133,1269
E40000009,North East and Yorkshire,nhsRegion,2020-10-17,20914,1200
E40000009,North East and Yorkshire,nhsRegion,2020-10-16,20704,1169
E40000009,North East and Yorkshire,nhsRegion,2020-10-15,20545,1147
E40000009,North East and Yorkshire,nhsRegion,2020-10-14,20361,1092
E40000009,North East and Yorkshire,nhsRegion,2020-10-13,20194,1054
E40000009,North East and Yorkshire,nhsRegion,2020-10-12,20011,1025
E40000009,North East and Yorkshire,nhsRegion,2020-10-11,19838,940
E40000009,North East and Yorkshire,nhsRegion,2020-10-10,19658,874
E40000009,North East and Yorkshire,nhsRegion,2020-10-09,19513,804
E40000009,North East and Yorkshire,nhsRegion,2020-10-08,19367,836
E40000009,North East and Yorkshire,nhsRegion,2020-10-07,19242,790
E40000009,North East and Yorkshire,nhsRegion,2020-10-06,19102,741
E40000009,North East and Yorkshire,nhsRegion,2020-10-05,18941,673
E40000009,North East and Yorkshire,nhsRegion,2020-10-04,18818,586
E40000009,North East and Yorkshire,nhsRegion,2020-10-03,18692,584
E40000009,North East and Yorkshire,nhsRegion,2020-10-02,18575,544
E40000009,North East and Yorkshire,nhsRegion,2020-10-01,18475,502
E40000009,North East and Yorkshire,nhsRegion,2020-09-30,18387,474
E40000009,North East and Yorkshire,nhsRegion,2020-09-29,18293,429
E40000009,North East and Yorkshire,nhsRegion,2020-09-28,18189,444
E40000009,North East and Yorkshire,nhsRegion,2020-09-27,18107,420
E40000009,North East and Yorkshire,nhsRegion,2020-09-26,18035,393
E40000009,North East and Yorkshire,nhsRegion,2020-09-25,17967,379
E40000009,North East and Yorkshire,nhsRegion,2020-09-24,17903,337
E40000009,North East and Yorkshire,nhsRegion,2020-09-23,17838,313
E40000009,North East and Yorkshire,nhsRegion,2020-09-22,17749,303
E40000009,North East and Yorkshire,nhsRegion,2020-09-21,17691,285
E40000009,North East and Yorkshire,nhsRegion,2020-09-20,17611,254
E40000009,North East and Yorkshire,nhsRegion,2020-09-19,17544,226
E40000009,North East and Yorkshire,nhsRegion,2020-09-18,17494,214
E40000009,North East and Yorkshire,nhsRegion,2020-09-17,17430,208
E40000009,North East and Yorkshire,nhsRegion,2020-09-16,17371,188
E40000009,North East and Yorkshire,nhsRegion,2020-09-15,17330,155
E40000009,North East and Yorkshire,nhsRegion,2020-09-14,17281,155
E40000009,North East and Yorkshire,nhsRegion,2020-09-13,17243,143
E40000009,North East and Yorkshire,nhsRegion,2020-09-12,17214,130
E40000009,North East and Yorkshire,nhsRegion,2020-09-11,17182,117
E40000009,North East and Yorkshire,nhsRegion,2020-09-10,17152,95
E40000009,North East and Yorkshire,nhsRegion,2020-09-09,17123,92
E40000009,North East and Yorkshire,nhsRegion,2020-09-08,17089,84
E40000009,North East and Yorkshire,nhsRegion,2020-09-07,17064,100
E40000009,North East and Yorkshire,nhsRegion,2020-09-06,17047,90
E40000009,North East and Yorkshire,nhsRegion,2020-09-05,17037,89
E40000009,North East and Yorkshire,nhsRegion,2020-09-04,17028,89
E40000009,North East and Yorkshire,nhsRegion,2020-09-03,17015,86
E40000009,North East and Yorkshire,nhsRegion,2020-09-02,17005,84
E40000009,North East and Yorkshire,nhsRegion,2020-09-01,16996,81
E40000009,North East and Yorkshire,nhsRegion,2020-08-31,16982,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-30,16971,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-29,16962,84
E40000009,North East and Yorkshire,nhsRegion,2020-08-28,16955,80
E40000009,North East and Yorkshire,nhsRegion,2020-08-27,16948,83
E40000009,North East and Yorkshire,nhsRegion,2020-08-26,16937,79
E40000009,North East and Yorkshire,nhsRegion,2020-08-25,16925,79
E40000009,North East and Yorkshire,nhsRegion,2020-08-24,16913,83
E40000009,North East and Yorkshire,nhsRegion,2020-08-23,16905,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-22,16898,154
E40000009,North East and Yorkshire,nhsRegion,2020-08-21,16894,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-20,16884,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-19,16874,88
E40000009,North East and Yorkshire,nhsRegion,2020-08-18,16869,90
E40000009,North East and Yorkshire,nhsRegion,2020-08-17,16859,99
E40000009,North East and Yorkshire,nhsRegion,2020-08-16,16851,102
E40000009,North East and Yorkshire,nhsRegion,2020-08-15,16844,102
E40000009,North East and Yorkshire,nhsRegion,2020-08-14,16836,108
E40000009,North East and Yorkshire,nhsRegion,2020-08-13,16828,114
E40000009,North East and Yorkshire,nhsRegion,2020-08-12,16822,108
E40000009,North East and Yorkshire,nhsRegion,2020-08-11,16809,114
E40000009,North East and Yorkshire,nhsRegion,2020-08-10,16795,121
E40000009,North East and Yorkshire,nhsRegion,2020-08-09,16785,117
E40000009,North East and Yorkshire,nhsRegion,2020-08-08,16771,117
E40000009,North East and Yorkshire,nhsRegion,2020-08-07,16763,111
E40000009,North East and Yorkshire,nhsRegion,2020-08-06,16752,132
E40000009,North East and Yorkshire,nhsRegion,2020-08-05,16737,128
E40000009,North East and Yorkshire,nhsRegion,2020-08-04,16731,123
E40000009,North East and Yorkshire,nhsRegion,2020-08-03,16715,115
E40000009,North East and Yorkshire,nhsRegion,2020-08-02,16690,120
E40000009,North East and Yorkshire,nhsRegion,2020-08-01,16676,117
E40000009,North East and Yorkshire,nhsRegion,2020-07-31,16667,117
E40000009,North East and Yorkshire,nhsRegion,2020-07-30,16656,122
E40000009,North East and Yorkshire,nhsRegion,2020-07-29,16640,127
E40000009,North East and Yorkshire,nhsRegion,2020-07-28,16634,127
E40000009,North East and Yorkshire,nhsRegion,2020-07-27,16626,128
E40000009,North East and Yorkshire,nhsRegion,2020-07-26,16611,126
E40000009,North East and Yorkshire,nhsRegion,2020-07-25,16600,172
E40000009,North East and Yorkshire,nhsRegion,2020-07-24,16591,136
E40000009,North East and Yorkshire,nhsRegion,2020-07-23,16576,171
E40000009,North East and Yorkshire,nhsRegion,2020-07-22,16568,167
E40000009,North East and Yorkshire,nhsRegion,2020-07-21,16559,166
E40000009,North East and Yorkshire,nhsRegion,2020-07-20,16553,209
E40000009,North East and Yorkshire,nhsRegion,2020-07-19,16547,245
E40000009,North East and Yorkshire,nhsRegion,2020-07-18,16527,250
E40000009,North East and Yorkshire,nhsRegion,2020-07-17,16522,237
E40000009,North East and Yorkshire,nhsRegion,2020-07-16,16507,255
E40000009,North East and Yorkshire,nhsRegion,2020-07-15,16488,257
E40000009,North East and Yorkshire,nhsRegion,2020-07-14,16468,272
E40000009,North East and Yorkshire,nhsRegion,2020-07-13,16443,289
E40000009,North East and Yorkshire,nhsRegion,2020-07-12,16416,303
E40000009,North East and Yorkshire,nhsRegion,2020-07-11,16403,306
E40000009,North East and Yorkshire,nhsRegion,2020-07-10,16382,305
E40000009,North East and Yorkshire,nhsRegion,2020-07-09,16360,313
E40000009,North East and Yorkshire,nhsRegion,2020-07-08,16338,313
E40000009,North East and Yorkshire,nhsRegion,2020-07-07,16312,329
E40000009,North East and Yorkshire,nhsRegion,2020-07-06,16278,332
E40000009,North East and Yorkshire,nhsRegion,2020-07-05,16252,336
E40000009,North East and Yorkshire,nhsRegion,2020-07-04,16236,365
E40000009,North East and Yorkshire,nhsRegion,2020-07-03,16214,368
E40000009,North East and Yorkshire,nhsRegion,2020-07-02,16188,382
E40000009,North East and Yorkshire,nhsRegion,2020-07-01,16158,381
E40000009,North East and Yorkshire,nhsRegion,2020-06-30,16130,412
E40000009,North East and Yorkshire,nhsRegion,2020-06-29,16097,667
E40000009,North East and Yorkshire,nhsRegion,2020-06-28,16073,451
E40000009,North East and Yorkshire,nhsRegion,2020-06-27,16045,436
E40000009,North East and Yorkshire,nhsRegion,2020-06-26,16013,422
E40000009,North East and Yorkshire,nhsRegion,2020-06-25,15978,457
E40000009,North East and Yorkshire,nhsRegion,2020-06-24,15942,488
E40000009,North East and Yorkshire,nhsRegion,2020-06-23,15912,497
E40000009,North East and Yorkshire,nhsRegion,2020-06-22,15868,520
E40000009,North East and Yorkshire,nhsRegion,2020-06-21,15810,501
E40000009,North East and Yorkshire,nhsRegion,2020-06-20,15787,500
E40000009,North East and Yorkshire,nhsRegion,2020-06-19,15757,526
E40000009,North East and Yorkshire,nhsRegion,2020-06-18,15724,549
E40000009,North East and Yorkshire,nhsRegion,2020-06-17,15672,561
E40000009,North East and Yorkshire,nhsRegion,2020-06-16,15618,601
E40000009,North East and Yorkshire,nhsRegion,2020-06-15,15556,609
E40000009,North East and Yorkshire,nhsRegion,2020-06-14,15507,604
E40000009,North East and Yorkshire,nhsRegion,2020-06-13,15464,618
E40000009,North East and Yorkshire,nhsRegion,2020-06-12,15427,661
E40000009,North East and Yorkshire,nhsRegion,2020-06-11,15382,617
E40000009,North East and Yorkshire,nhsRegion,2020-06-10,15337,707
E40000009,North East and Yorkshire,nhsRegion,2020-06-09,15279,718
E40000009,North East and Yorkshire,nhsRegion,2020-06-08,15218,741
E40000009,North East and Yorkshire,nhsRegion,2020-06-07,15166,732
E40000009,North East and Yorkshire,nhsRegion,2020-06-06,15127,734
E40000009,North East and Yorkshire,nhsRegion,2020-06-05,15081,751
E40000009,North East and Yorkshire,nhsRegion,2020-06-04,15012,811
E40000009,North East and Yorkshire,nhsRegion,2020-06-03,14960,863
E40000009,North East and Yorkshire,nhsRegion,2020-06-02,14907,902
E40000009,North East and Yorkshire,nhsRegion,2020-06-01,14837,916
E40000009,North East and Yorkshire,nhsRegion,2020-05-31,14766,917
E40000009,North East and Yorkshire,nhsRegion,2020-05-30,14688,910
E40000009,North East and Yorkshire,nhsRegion,2020-05-29,14613,951
E40000009,North East and Yorkshire,nhsRegion,2020-05-28,14542,991
E40000009,North East and Yorkshire,nhsRegion,2020-05-27,14468,1017
E40000009,North East and Yorkshire,nhsRegion,2020-05-26,14386,1064
E40000009,North East and Yorkshire,nhsRegion,2020-05-25,14301,1080
E40000009,North East and Yorkshire,nhsRegion,2020-05-24,14234,1051
E40000009,North East and Yorkshire,nhsRegion,2020-05-23,14149,1057
E40000009,North East and Yorkshire,nhsRegion,2020-05-22,14052,1113
E40000009,North East and Yorkshire,nhsRegion,2020-05-21,13967,1144
E40000009,North East and Yorkshire,nhsRegion,2020-05-20,13844,1229
E40000009,North East and Yorkshire,nhsRegion,2020-05-19,13738,1306
E40000009,North East and Yorkshire,nhsRegion,2020-05-18,13639,1336
E40000009,North East and Yorkshire,nhsRegion,2020-05-17,13538,1327
E40000009,North East and Yorkshire,nhsRegion,2020-05-16,13443,1348
E40000009,North East and Yorkshire,nhsRegion,2020-05-15,13348,1464
E40000009,North East and Yorkshire,nhsRegion,2020-05-14,13239,1444
E40000009,North East and Yorkshire,nhsRegion,2020-05-13,13112,1520
E40000009,North East and Yorkshire,nhsRegion,2020-05-12,12956,1551
E40000009,North East and Yorkshire,nhsRegion,2020-05-11,12801,1607
E40000009,North East and Yorkshire,nhsRegion,2020-05-10,12653,1512
E40000009,North East and Yorkshire,nhsRegion,2020-05-09,12514,1593
E40000009,North East and Yorkshire,nhsRegion,2020-05-08,12369,1623
E40000009,North East and Yorkshire,nhsRegion,2020-05-07,12265,1703
E40000009,North East and Yorkshire,nhsRegion,2020-05-06,12094,1787
E40000009,North East and Yorkshire,nhsRegion,2020-05-05,11942,1863
E40000009,North East and Yorkshire,nhsRegion,2020-05-04,11796,1928
E40000009,North East and Yorkshire,nhsRegion,2020-05-03,11616,1945
E40000009,North East and Yorkshire,nhsRegion,2020-05-02,11436,1965
E40000009,North East and Yorkshire,nhsRegion,2020-05-01,11264,1989
E40000009,North East and Yorkshire,nhsRegion,2020-04-30,11107,1985
E40000009,North East and Yorkshire,nhsRegion,2020-04-29,10915,2036
E40000009,North East and Yorkshire,nhsRegion,2020-04-28,10685,2070
E40000009,North East and Yorkshire,nhsRegion,2020-04-27,10459,2104
E40000009,North East and Yorkshire,nhsRegion,2020-04-26,10200,2061
E40000009,North East and Yorkshire,nhsRegion,2020-04-25,9951,2123
E40000009,North East and Yorkshire,nhsRegion,2020-04-24,9753,2132
E40000009,North East and Yorkshire,nhsRegion,2020-04-23,9530,2186
E40000009,North East and Yorkshire,nhsRegion,2020-04-22,9303,2236
E40000009,North East and Yorkshire,nhsRegion,2020-04-21,9056,2322
E40000009,North East and Yorkshire,nhsRegion,2020-04-20,8803,2216
E40000009,North East and Yorkshire,nhsRegion,2020-04-19,8525,2309
E40000009,North East and Yorkshire,nhsRegion,2020-04-18,8258,2327
E40000009,North East and Yorkshire,nhsRegion,2020-04-17,8027,2303
E40000009,North East and Yorkshire,nhsRegion,2020-04-16,7791,2454
E40000009,North East and Yorkshire,nhsRegion,2020-04-15,7516,2500
E40000009,North East and Yorkshire,nhsRegion,2020-04-14,7262,2545
E40000009,North East and Yorkshire,nhsRegion,2020-04-13,6956,2577
E40000009,North East and Yorkshire,nhsRegion,2020-04-12,6651,2541
E40000009,North East and Yorkshire,nhsRegion,2020-04-11,6342,2520
E40000009,North East and Yorkshire,nhsRegion,2020-04-10,6052,2403
E40000009,North East and Yorkshire,nhsRegion,2020-04-09,5733,2661
E40000009,North East and Yorkshire,nhsRegion,2020-04-08,5397,2413
E40000009,North East and Yorkshire,nhsRegion,2020-04-07,5070,2209
E40000009,North East and Yorkshire,nhsRegion,2020-04-06,4624,2129
E40000009,North East and Yorkshire,nhsRegion,2020-04-05,4220,2303
E40000009,North East and Yorkshire,nhsRegion,2020-04-04,3855,2095
E40000009,North East and Yorkshire,nhsRegion,2020-04-03,3561,1841
E40000009,North East and Yorkshire,nhsRegion,2020-04-02,3188,1378
E40000009,North East and Yorkshire,nhsRegion,2020-04-01,2765,1293
E40000009,North East and Yorkshire,nhsRegion,2020-03-31,2258,1124
E40000009,North East and Yorkshire,nhsRegion,2020-03-30,1955,995
E40000009,North East and Yorkshire,nhsRegion,2020-03-29,1615,826
E40000009,North East and Yorkshire,nhsRegion,2020-03-28,1361,701
E40000009,North East and Yorkshire,nhsRegion,2020-03-27,1103,552
E40000009,North East and Yorkshire,nhsRegion,2020-03-26,863,434
E40000009,North East and Yorkshire,nhsRegion,2020-03-25,667,312
E40000009,North East and Yorkshire,nhsRegion,2020-03-24,507,229
E40000009,North East and Yorkshire,nhsRegion,2020-03-23,340,190
E40000009,North East and Yorkshire,nhsRegion,2020-03-22,233,158
E40000009,North East and Yorkshire,nhsRegion,2020-03-21,164,124
E40000009,North East and Yorkshire,nhsRegion,2020-03-20,91,82
E40000009,North East and Yorkshire,nhsRegion,2020-03-19,48,
E40000010,North West,nhsRegion,2022-07-13,,2097
E40000010,North West,nhsRegion,2022-07-12,,2098
E40000010,North West,nhsRegion,2022-07-11,122631,2039
E40000010,North West,nhsRegion,2022-07-10,122366,1961
E40000010,North West,nhsRegion,2022-07-09,122083,1855
E40000010,North West,nhsRegion,2022-07-08,121847,1922
E40000010,North West,nhsRegion,2022-07-07,121553,1834
E40000010,North West,nhsRegion,2022-07-06,121288,1795
E40000010,North West,nhsRegion,2022-07-05,120980,1730
E40000010,North West,nhsRegion,2022-07-04,120661,1720
E40000010,North West,nhsRegion,2022-07-03,120347,1563
E40000010,North West,nhsRegion,2022-07-02,120066,1588
E40000010,North West,nhsRegion,2022-07-01,119876,1548
E40000010,North West,nhsRegion,2022-06-30,119685,1517
E40000010,North West,nhsRegion,2022-06-29,119436,1486
E40000010,North West,nhsRegion,2022-06-28,119191,1376
E40000010,North West,nhsRegion,2022-06-27,118968,1331
E40000010,North West,nhsRegion,2022-06-26,118732,1241
E40000010,North West,nhsRegion,2022-06-25,118512,1181
E40000010,North West,nhsRegion,2022-06-24,118346,1121
E40000010,North West,nhsRegion,2022-06-23,118176,1086
E40000010,North West,nhsRegion,2022-06-22,117981,1039
E40000010,North West,nhsRegion,2022-06-21,117773,1010
E40000010,North West,nhsRegion,2022-06-20,117593,946
E40000010,North West,nhsRegion,2022-06-19,117416,891
E40000010,North West,nhsRegion,2022-06-18,117234,838
E40000010,North West,nhsRegion,2022-06-17,117074,798
E40000010,North West,nhsRegion,2022-06-16,116922,759
E40000010,North West,nhsRegion,2022-06-15,116784,726
E40000010,North West,nhsRegion,2022-06-14,116632,690
E40000010,North West,nhsRegion,2022-06-13,116508,661
E40000010,North West,nhsRegion,2022-06-12,116385,635
E40000010,North West,nhsRegion,2022-06-11,116278,582
E40000010,North West,nhsRegion,2022-06-10,116191,590
E40000010,North West,nhsRegion,2022-06-09,116093,574
E40000010,North West,nhsRegion,2022-06-08,115995,581
E40000010,North West,nhsRegion,2022-06-07,115891,585
E40000010,North West,nhsRegion,2022-06-06,115814,642
E40000010,North West,nhsRegion,2022-06-05,115721,626
E40000010,North West,nhsRegion,2022-06-04,115632,605
E40000010,North West,nhsRegion,2022-06-03,115576,608
E40000010,North West,nhsRegion,2022-06-02,115525,605
E40000010,North West,nhsRegion,2022-06-01,115471,513
E40000010,North West,nhsRegion,2022-05-31,115412,656
E40000010,North West,nhsRegion,2022-05-30,115326,652
E40000010,North West,nhsRegion,2022-05-29,115265,664
E40000010,North West,nhsRegion,2022-05-28,115202,652
E40000010,North West,nhsRegion,2022-05-27,115154,654
E40000010,North West,nhsRegion,2022-05-26,115078,664
E40000010,North West,nhsRegion,2022-05-25,115019,615
E40000010,North West,nhsRegion,2022-05-24,114954,650
E40000010,North West,nhsRegion,2022-05-23,114891,763
E40000010,North West,nhsRegion,2022-05-22,114819,781
E40000010,North West,nhsRegion,2022-05-21,114756,777
E40000010,North West,nhsRegion,2022-05-20,114698,810
E40000010,North West,nhsRegion,2022-05-19,114618,834
E40000010,North West,nhsRegion,2022-05-18,114502,883
E40000010,North West,nhsRegion,2022-05-17,114415,890
E40000010,North West,nhsRegion,2022-05-16,114333,931
E40000010,North West,nhsRegion,2022-05-15,114233,925
E40000010,North West,nhsRegion,2022-05-14,114144,910
E40000010,North West,nhsRegion,2022-05-13,114057,943
E40000010,North West,nhsRegion,2022-05-12,113978,991
E40000010,North West,nhsRegion,2022-05-11,113873,1077
E40000010,North West,nhsRegion,2022-05-10,113782,1128
E40000010,North West,nhsRegion,2022-05-09,113697,1149
E40000010,North West,nhsRegion,2022-05-08,113585,1105
E40000010,North West,nhsRegion,2022-05-07,113459,1119
E40000010,North West,nhsRegion,2022-05-06,113351,1216
E40000010,North West,nhsRegion,2022-05-05,113260,1282
E40000010,North West,nhsRegion,2022-05-04,113163,1330
E40000010,North West,nhsRegion,2022-05-03,113020,1357
E40000010,North West,nhsRegion,2022-05-02,112890,1375
E40000010,North West,nhsRegion,2022-05-01,112774,1365
E40000010,North West,nhsRegion,2022-04-30,112668,1388
E40000010,North West,nhsRegion,2022-04-29,112558,1460
E40000010,North West,nhsRegion,2022-04-28,112428,1524
E40000010,North West,nhsRegion,2022-04-27,112303,1562
E40000010,North West,nhsRegion,2022-04-26,112144,1650
E40000010,North West,nhsRegion,2022-04-25,111952,1712
E40000010,North West,nhsRegion,2022-04-24,111761,1737
E40000010,North West,nhsRegion,2022-04-23,111614,1757
E40000010,North West,nhsRegion,2022-04-22,111456,1890
E40000010,North West,nhsRegion,2022-04-21,111263,1995
E40000010,North West,nhsRegion,2022-04-20,111085,2103
E40000010,North West,nhsRegion,2022-04-19,110900,2176
E40000010,North West,nhsRegion,2022-04-18,110662,2023
E40000010,North West,nhsRegion,2022-04-17,110448,2192
E40000010,North West,nhsRegion,2022-04-16,110257,2217
E40000010,North West,nhsRegion,2022-04-15,110060,2188
E40000010,North West,nhsRegion,2022-04-14,109850,2164
E40000010,North West,nhsRegion,2022-04-13,109567,2293
E40000010,North West,nhsRegion,2022-04-12,109280,2438
E40000010,North West,nhsRegion,2022-04-11,108993,2473
E40000010,North West,nhsRegion,2022-04-10,108720,2428
E40000010,North West,nhsRegion,2022-04-09,108496,2417
E40000010,North West,nhsRegion,2022-04-08,108247,2529
E40000010,North West,nhsRegion,2022-04-07,107959,2501
E40000010,North West,nhsRegion,2022-04-06,107675,2464
E40000010,North West,nhsRegion,2022-04-05,107342,2435
E40000010,North West,nhsRegion,2022-04-04,106943,2389
E40000010,North West,nhsRegion,2022-04-03,106607,2315
E40000010,North West,nhsRegion,2022-04-02,106307,2279
E40000010,North West,nhsRegion,2022-04-01,106062,2387
E40000010,North West,nhsRegion,2022-03-31,105823,2352
E40000010,North West,nhsRegion,2022-03-30,105533,2337
